DateTime,Compressor A1 (kW),Compressor B1 (kW),Compressor C 1(kW),Compressor D1 (kW),Compressor A2 (kW),Compressor B2 (kW),Compressor C2 (kW),Compressor D2 (kW),Pressure (psig)
5/2/2022 10:21,183.6,273.3,375.8,493.8,160.4,286.1,326.2,396.4,82.747
5/2/2022 10:22,176.7,271.5,396.9,484.5,155.9,296.5,324.4,385.2,81.99
5/2/2022 10:23,174.2,283.6,387,477.2,148,279.1,325.6,404.4,82.431
5/2/2022 10:24,178.3,288.1,392.5,496.5,144.5,289.8,325.2,403.1,82.683
5/2/2022 10:25,174,282.1,382.8,477.4,142.3,288.3,328.6,403.7,82.62
5/2/2022 10:26,175.8,284.9,393,413.3,154.3,281.5,325.7,399.6,83.188
5/2/2022 10:27,175.3,284.2,401.5,452.8,149.5,291,327.6,420.8,82.747
5/2/2022 10:28,171.7,283.7,392.3,410.7,143.6,289.3,326.9,483.7,82.494
5/2/2022 10:29,176.8,282,400.2,413,138.8,283.3,337.6,391.6,83.125
5/2/2022 10:30,175.6,276.8,378.5,414.1,140.6,287,331.2,423,82.431
5/2/2022 10:31,180.9,277.7,393.8,422,155.9,285.4,328,404.1,82.053
5/2/2022 10:31,170.4,278.2,392.5,424.9,135.2,282.9,320.5,418.1,81.927
5/2/2022 10:32,173,285,378.7,411.2,139.3,289.1,308.6,434.2,82.305
5/2/2022 10:33,170.6,285.3,385.8,410.4,134.6,287.7,315.9,410.4,82.873
5/2/2022 10:34,171.2,285.4,391.1,412.6,145.3,288.2,312,416.6,82.62
5/2/2022 10:35,174.3,278.9,384.3,457.5,140.5,284.2,318.2,457.1,83.188
5/2/2022 10:36,173,277.8,390.2,448.6,143.6,284.8,314.1,392.8,82.116
5/2/2022 10:37,173.7,274.7,383.2,418,153.1,283.7,315,398.4,81.359
5/2/2022 10:38,169.6,286.6,405.3,416.8,135.2,289.8,343.1,409.6,81.8
5/2/2022 10:39,165,285.6,386.2,439.4,126.3,288.8,345.6,400.4,81.8
5/2/2022 10:40,174.9,268.4,391.2,415,140.2,283.5,337.1,407.9,82.557
5/2/2022 10:41,172.4,280.9,370.4,456.8,136.6,286.4,344.1,388.9,83.44
5/2/2022 10:42,176.5,285,379,456.3,154.3,279.7,347.4,411.6,82.62
5/2/2022 10:43,173.6,274.4,379.4,461.7,152.1,293.2,353.9,411.5,81.927
5/2/2022 10:44,171.4,282.9,385.8,453.2,148.7,289.8,355.9,401.9,82.179
5/2/2022 10:45,172.4,285.3,393,457.8,133.8,290,360.7,395.6,81.674
5/2/2022 10:46,174.9,286.2,387.9,460.5,152.9,287.5,387.9,402.1,81.927
5/2/2022 10:47,175.5,282.8,393.6,454.1,150.7,286.4,383.9,394.8,81.8
5/2/2022 10:48,166.8,283.2,398.5,450.4,128.1,282,388,470,81.422
5/2/2022 10:49,175,286.7,391,454.9,149.8,280.4,386.9,388.5,81.927
5/2/2022 10:50,172.6,283.8,409.5,487.2,149.7,285.8,388.9,403.2,82.305
5/2/2022 10:51,175,282.6,388.1,479.5,146.4,282.3,378.1,398.8,81.8
5/2/2022 10:52,168.9,277.9,393.3,480.8,141.7,288.6,331.6,402,82.873
5/2/2022 10:53,168,270.4,392.4,480.7,143.2,285.3,333.2,387.1,83.062
5/2/2022 10:54,166.7,282.9,389.6,480.1,131.3,273.4,292.1,410.5,83.377
5/2/2022 10:55,171.2,275.3,385.3,477.8,136.6,282.6,289,391,83.125
5/2/2022 10:56,170.2,281.9,385.6,471,132.1,297.4,289.8,416.6,82.62
5/2/2022 10:57,172.4,287,397.9,485.4,133.1,287.7,297.9,402.4,82.242
5/2/2022 10:58,164.6,275.4,387.7,482.5,134.9,286.1,298,407.8,81.611
5/2/2022 10:59,164.4,281.2,390.4,391.7,139.3,285.2,300.6,438.8,81.864
5/2/2022 11:00,170.6,283.7,387.6,398.1,133.7,274.3,315.5,393.9,81.674
5/2/2022 11:01,163.4,276,392.8,388.6,135.6,287.5,367.4,400.4,81.611
5/2/2022 11:02,172.6,285.5,391.4,384.5,134,284.4,386.6,473.9,81.864
5/2/2022 11:03,172.9,273.1,382.7,427.3,141.8,286.6,369.2,403.9,81.548
5/2/2022 11:04,170.1,280.8,394.4,391.4,133.8,280.6,365.3,433.5,81.8
5/2/2022 11:05,169.1,276.2,395.3,392.4,134,279.2,353.9,398.7,81.737
5/2/2022 11:06,175.7,275.4,394.7,390.1,141.2,291.9,332.4,453.9,81.548
5/2/2022 11:07,163.1,265.6,397.9,395.9,141,275.2,299,407.4,81.485
5/2/2022 11:08,172.3,283.3,399.9,392.7,133.2,288.7,305.7,465.6,81.296
5/2/2022 11:09,165.3,277.5,404,393.1,142.4,283.3,298.6,411.8,81.296
5/2/2022 11:10,167.9,272.3,398.5,388.6,137.5,289.4,288.7,400.9,81.99
5/2/2022 11:11,166.4,270.4,402.4,409.5,137.5,294.7,298,389.3,82.62
5/2/2022 11:12,167.3,271.4,398.6,392.4,141.9,289.4,289.3,411.8,82.116
5/2/2022 11:13,172.7,275.7,409.2,389.4,138.3,286.1,295.5,392.6,80.917
5/2/2022 11:14,169.6,276.9,443.6,392.7,145,277.4,295.9,404.8,80.476
5/2/2022 11:15,169.1,266.6,433.9,395.4,147.7,280.6,292.5,399.9,79.845
5/2/2022 11:16,167.5,270.9,445.3,395,133.8,290.5,299.3,400.6,80.728
5/2/2022 11:17,168.1,278.1,442.3,409.3,147.2,289.7,299.6,414.1,80.917
5/2/2022 11:18,174.4,285.9,431.6,443.5,136.1,280.2,296.6,399.9,81.737
5/2/2022 11:19,161.9,283.3,398.3,396.7,137.7,285.8,308.4,418.4,82.936
5/2/2022 11:20,165.9,288.7,394.5,386.2,143.1,278.8,289.8,442.2,82.81
5/2/2022 11:21,167.1,279.8,390.1,393.2,142.7,284.8,297.6,407.3,82.62
5/2/2022 11:22,166,274.9,390.4,389.5,126.9,298,302.3,400.3,82.116
5/2/2022 11:23,171.2,279.6,384.7,386,131.3,286.9,309.2,397,83.062
5/2/2022 11:24,163.7,269.2,388.8,395.1,140.9,287.5,322.9,404.2,83.062
5/2/2022 11:25,164.5,277.6,385.1,395.8,124.6,286.4,312.5,396.2,82.431
5/2/2022 11:26,163.7,283,377.6,390,140.7,289.6,319.8,408.2,82.368
5/2/2022 11:27,165.6,277.5,389.9,385.6,129.4,292.2,322.9,419.4,82.305
5/2/2022 11:28,168,275.9,403.6,390,142.9,285.5,354,405.7,80.728
5/2/2022 11:29,161.4,277.6,424.4,393.6,124,292,365.1,400.6,80.161
5/2/2022 11:30,172.3,279.7,430.3,389,145.9,280.3,365.9,395.7,80.476
5/2/2022 11:30,170.7,282.9,433.7,388,143.6,283.9,363.6,411.8,80.476
5/2/2022 11:31,172.3,281.5,426.7,389.2,136.8,298.5,366.2,392.5,80.854
5/2/2022 11:32,172.4,283.4,437.3,387.4,139.4,307.5,357.1,404.6,81.485
5/2/2022 11:33,164.8,274.8,405.4,387.8,141.5,305.9,357.9,396.3,81.927
5/2/2022 11:34,162.4,276.9,395.3,388.4,132.7,300.1,354.8,402.8,82.999
5/2/2022 11:35,169.3,275,386.9,384.8,145.9,301.6,356.2,412,81.611
5/2/2022 11:36,164.9,281.5,376.6,391.3,142.4,294.5,342.3,403.5,81.737
5/2/2022 11:37,169.8,292.7,397.9,388.1,147.8,285.2,339.5,394.6,82.179
5/2/2022 11:38,165.2,285.2,392.9,409.1,144,285.4,338.2,392.8,82.179
5/2/2022 11:39,166.3,289,400.3,385.3,136.9,289.9,305,411,82.494
5/2/2022 11:40,173.9,288.9,386.3,392.1,135.3,283.5,300.1,393.8,82.557
5/2/2022 11:41,162.9,276.8,398.2,389.6,140.4,295.9,299,407.8,82.242
5/2/2022 11:42,160.1,285.2,412.4,393.5,134.3,312.3,299.9,403.2,81.864
5/2/2022 11:43,169.8,271.8,402.6,390.8,140.2,283.6,299.6,417.2,81.611
5/2/2022 11:44,163.5,272.4,391.3,443.3,135.8,293.8,296.6,513.9,81.8
5/2/2022 11:45,160.3,277.8,403,385.4,130.9,289.4,305.8,400.1,81.359
5/2/2022 11:46,169.7,281.9,407.2,388.7,132.4,288.3,305.7,418.8,81.296
5/2/2022 11:47,170.5,278.8,394.2,391,134.5,289.2,308.2,410.6,81.8
5/2/2022 11:48,172.4,284.4,417.2,391.4,147.8,276.4,310.6,409.3,81.8
5/2/2022 11:49,165.2,281,406.1,382.6,126.5,288.5,302.7,402.1,81.927
5/2/2022 11:50,169,278.4,405.9,434.2,141.4,279,317.3,468,82.242
5/2/2022 11:51,163.5,289.4,403.8,400.8,125.3,295.9,329,422.8,82.557
5/2/2022 11:52,170.5,283.8,396.4,379.9,134.8,296,339.8,398,82.683
5/2/2022 11:53,169.9,283.2,388.8,384.2,132.2,275.3,344.7,402.7,82.116
5/2/2022 11:54,163.1,292.5,386.6,396.8,132.8,283.4,371.7,421.9,81.674
5/2/2022 11:55,161.5,279.6,381.8,387.1,129.5,286.7,365.5,414.5,81.485
5/2/2022 11:56,166.8,278.9,390,386,142.6,290.6,374.6,396.3,81.737
5/2/2022 11:57,170.8,282.8,386.7,378.5,136.2,289.4,372.3,398.7,82.557
5/2/2022 11:58,160.1,286.9,392.8,386.7,125.1,288.9,371.8,539.5,82.557
5/2/2022 11:59,168.1,279.6,393.7,394.3,145.8,285.5,369.2,399.2,83.062
5/2/2022 12:00,166,269.7,391.4,385.3,131.2,280.8,373.2,392.4,82.747
5/2/2022 12:01,168.1,278.9,386.9,383.7,128.7,281.7,373.9,446.3,82.683
5/2/2022 12:02,165.8,282.8,378.5,379.6,143.8,301,369.4,402.5,82.81
5/2/2022 12:03,163.4,281.6,389.3,383.4,141.1,319.4,369.1,390.6,82.179
5/2/2022 12:04,169.8,279.5,419.6,380.4,143.9,288.3,364.8,415.9,82.179
5/2/2022 12:05,167.3,273.7,408.9,402,143,271.6,373.3,408.8,82.557
5/2/2022 12:06,163.3,282,378.9,378.3,134.4,278.8,377.7,404.8,82.81
5/2/2022 12:07,161.9,282.8,381.6,386.3,141.1,285,378.6,406.1,83.125
5/2/2022 12:08,167,276.6,381.2,381,135.1,286,364.7,406.6,83.503
5/2/2022 12:09,161,275.7,398.1,424.1,133.8,298.1,369.3,479.9,83.062
5/2/2022 12:10,164.1,273.2,378.6,379.6,141.2,289.6,364,391.9,82.242
5/2/2022 12:11,167.4,284.3,379.2,381.4,144.9,277.7,360.3,535.1,82.368
5/2/2022 12:12,164,277.9,403.6,387,143.8,288.2,379.4,394.8,81.611
5/2/2022 12:13,173.3,286.2,432.7,389.8,135.8,288.5,367.9,390.9,80.854
5/2/2022 12:14,172.2,275.8,413.1,384.5,145.4,288.8,366.4,420,80.981
5/2/2022 12:15,172.8,282.5,417.5,388.5,150.4,282.7,351.6,390,80.665
5/2/2022 12:16,170.8,274.5,439.3,379.3,132.2,286.3,375.4,439.2,80.917
5/2/2022 12:17,170.2,271.5,426.6,386,140.6,288.1,386,416.1,81.548
5/2/2022 12:18,173.8,270.4,400.3,376.6,149.5,289.4,370.3,411.9,82.683
5/2/2022 12:19,166.3,274.9,389.9,383.3,133.3,306.1,364.9,401,82.368
5/2/2022 12:20,165.9,273.1,395,420.5,140.8,324.4,376,396.6,82.747
5/2/2022 12:21,169.4,278,394.1,381.8,130.7,316.7,360,471.9,82.557
5/2/2022 12:22,164.5,286.7,392.5,377,137.4,325,355.9,401.4,82.81
5/2/2022 12:23,166.7,285.8,380.2,381.6,141.2,325.4,358.9,407.8,82.368
5/2/2022 12:24,167.2,263,385.9,386.7,141.1,325.1,356.6,397.3,82.116
5/2/2022 12:25,169,275.3,397.8,376.9,148.2,320.7,360.5,406.3,82.179
5/2/2022 12:26,166.9,284.2,380.4,386.5,136.3,328.5,361.7,416.6,81.611
5/2/2022 12:27,168.1,287.3,442,391.7,138.7,323.2,358.3,484.9,80.224
5/2/2022 12:28,171.1,276.5,444.6,377.5,150.2,320.2,351.1,400.7,80.097
5/2/2022 12:29,163.6,279.2,447.9,380.6,141.9,321.9,359.1,397.4,80.034
5/2/2022 12:29,167.8,279.2,438.1,390.5,128.2,312.6,366.8,401,79.971
5/2/2022 12:30,170,278.8,458.6,378.5,146.9,318.1,360.9,432.1,80.224
5/2/2022 12:31,166.5,281.4,433,384.4,141.4,316.6,346.2,407.5,80.476
5/2/2022 12:32,165.7,280.1,443.8,381.2,141.3,312.1,353.1,398.5,81.422
5/2/2022 12:33,170.1,278,407.1,385.4,135.2,300.2,348.4,402.9,82.242
5/2/2022 12:34,166.6,288.8,406.1,387.9,127.4,304.4,331.1,392.5,82.242
5/2/2022 12:35,164.9,275.5,409.7,381,141.3,311,324.8,402.1,81.8
5/2/2022 12:36,171,267.5,400.5,399.4,137.3,294.3,332.7,444.7,81.17
5/2/2022 12:37,172.4,277.7,400.2,400.7,142.4,307.6,334.2,399.3,81.296
5/2/2022 12:38,164.4,265.4,404.3,406,136.4,300.7,346.2,417.1,81.107
5/2/2022 12:39,165.1,278.5,412.2,380.5,130.3,301.7,330.4,391.4,81.422
5/2/2022 12:40,165.7,285.8,404.5,377.7,144,307.7,335.4,421.6,82.305
5/2/2022 12:41,167.4,274,391.5,381,146.2,357.7,337.9,434,82.683
5/2/2022 12:42,161.6,279.6,397.5,386.5,121.7,354.3,334.8,397.1,83.125
5/2/2022 12:43,176.1,270.4,389.6,382.9,147.1,377.3,341,394.4,83.314
5/2/2022 12:44,167.7,280.6,374.5,420.8,136.3,318.2,351.4,406.6,82.683
5/2/2022 12:45,162.7,281.2,381.8,384.2,133.6,321.9,348.9,427.9,82.936
5/2/2022 12:46,169.2,283.2,387.2,385.8,136.5,326,341.6,511.6,82.873
5/2/2022 12:47,167.7,282,390.1,386.1,132,320.2,351.4,407.5,83.44
5/2/2022 12:48,170.4,280.4,389.5,390,143.8,318.2,326.7,416.4,82.936
5/2/2022 12:49,170.8,279.6,382.2,380.1,133.4,312.4,322,413.5,82.557
5/2/2022 12:50,163.5,279.7,395.8,384.5,130.3,301.2,317.8,399.5,82.62
5/2/2022 12:51,171.1,265.1,382,381.9,134.7,308.1,330.4,399.4,82.747
5/2/2022 12:52,166,271.5,380.4,381.2,140.4,312.5,320.5,423.9,82.431
5/2/2022 12:53,179.6,272.9,385.8,381,143.3,312.7,321.7,393.4,82.494
5/2/2022 12:54,165.9,282.1,376.8,393.4,131,312.7,337.6,435,82.557
5/2/2022 12:55,172.1,279.7,371.4,468.5,133.1,297.6,349.7,393.2,82.242
5/2/2022 12:56,163.3,282.3,384.9,385.8,134.2,299.4,350.4,420.1,82.747
5/2/2022 12:57,170.2,273.4,381.2,387.5,150.1,363.1,342.5,393.8,82.368
5/2/2022 12:58,171.9,282,382.4,381.9,141,359.3,341.9,410.9,82.999
5/2/2022 12:59,163.8,284.6,388.2,380.9,125.2,382,340.3,409.1,82.936
5/2/2022 13:00,166.3,285.7,385.4,379.3,128.3,388.9,346.2,392.7,81.99
5/2/2022 13:01,173.8,279.5,390.1,389.4,147.3,366.7,336.8,412.9,81.422
5/2/2022 13:02,174.7,280.8,380.5,401.9,143,318,332.2,394,82.053
5/2/2022 13:03,168.9,278.6,388.1,386.9,131.6,327.5,336.6,403.2,82.053
5/2/2022 13:04,171.9,282.7,389.8,380,143,327.2,335.7,397.3,82.053
5/2/2022 13:05,169.6,280.1,392.9,391.1,134.8,342.7,329.2,405.4,81.99
5/2/2022 13:06,170.5,285.1,392.5,384,130.5,328,312.5,400.1,81.927
5/2/2022 13:07,161.4,266.6,390.8,379.9,127.3,310.2,312.8,406.7,81.296
5/2/2022 13:08,165.8,272.3,401.9,385.2,131.3,306.6,297.6,391.7,81.233
5/2/2022 13:09,164.6,276,400.1,388.5,142.4,308.7,295.4,443.2,82.62
5/2/2022 13:10,172.1,282.3,393.6,412.7,145.2,304.5,299.5,398.6,82.873
5/2/2022 13:11,169.4,273.3,397.7,386.8,137.6,301.3,286.9,383,82.62
5/2/2022 13:12,169.1,266.9,397.8,381.9,134.5,305.4,304.4,411.2,82.116
5/2/2022 13:13,162.5,278.2,392.5,384.5,138.9,305.3,289.8,395.5,81.611
5/2/2022 13:14,175.7,282.8,379.7,376.4,143.7,302.9,291.2,401.7,81.8
5/2/2022 13:15,169.6,275.1,383.8,382.9,136.7,302.2,294.8,395.4,81.864
5/2/2022 13:16,172.2,270.9,395.5,386.5,145.1,313.4,299.3,484.9,82.242
5/2/2022 13:17,169.4,264.7,395.1,385.5,134.5,301.8,300.8,398.5,81.233
5/2/2022 13:18,174.4,272.5,397.4,379.6,143.5,311.9,289.3,423.9,81.044
5/2/2022 13:19,171.5,285.9,399.4,380.3,135.5,306.8,297.6,434.9,81.422
5/2/2022 13:20,170.7,282.8,425.7,374,150.3,361.9,292.5,402.3,80.602
5/2/2022 13:21,170.6,271.6,437.6,390.8,146,363.4,296.2,407.2,79.971
5/2/2022 13:22,169.8,275.7,456.4,386.8,148.6,325.2,291.3,418.3,80.034
5/2/2022 13:23,171.8,278.5,454,383.7,136.2,324.5,292.6,438.5,79.971
5/2/2022 13:24,175.5,281.6,441.2,388,143.5,306.4,302.6,401.5,80.161
5/2/2022 13:25,168.2,279.1,444.4,405.4,133.3,328.7,287.7,405.5,80.602
5/2/2022 13:26,160.4,268.4,420.3,375.8,129.7,329.7,296.2,400.2,81.927
5/2/2022 13:27,168.1,275.7,394.8,372.3,145.3,314.6,301.9,400,82.179
5/2/2022 13:28,169.5,275.2,413.3,394.9,147.7,319.3,297.3,405.5,82.62
5/2/2022 13:28,169.2,277.4,392.8,382.7,145,310.1,308.9,396.5,82.305
5/2/2022 13:29,162.5,278.1,384.4,382.5,122.9,307.7,311.1,415.2,83.188
5/2/2022 13:30,171.6,273.8,388.3,380,132.4,315,318.8,393,82.747
5/2/2022 13:31,169.2,273.8,394.4,395.4,140.2,307.1,313.9,402.3,82.305
5/2/2022 13:32,170.6,284.3,387.5,385.9,135.7,310.5,314.1,395,81.99
5/2/2022 13:33,161.2,273.9,385.3,385,135.8,312,289.8,392.5,81.927
5/2/2022 13:34,173.8,280.9,408.2,444.6,141.2,304.7,285,401.8,81.044
5/2/2022 13:35,170.6,272.9,423.2,387.2,138.6,302.9,287,393.5,80.791
5/2/2022 13:36,168.6,274.4,429.9,383.5,130.1,306.3,289.2,414,80.097
5/2/2022 13:37,165.4,284.1,433.8,410,128.6,318.9,286.2,393.1,79.908
5/2/2022 13:38,167,285.9,441.4,419,144.9,319.8,297.1,405.4,80.034
5/2/2022 13:39,165.1,284.8,450.8,379.5,144.4,312,297,399,80.35
5/2/2022 13:40,166.8,269.6,423.5,383.3,138.9,310.6,296.2,396,81.99
5/2/2022 13:41,169.6,279.3,401.5,382.6,131,320.7,309.8,396.4,82.557
5/2/2022 13:42,169.3,281,397.1,377.5,136.6,309.4,358.5,405.4,83.062
5/2/2022 13:43,163,279,391.5,383,131.6,312.5,376.3,429.7,82.368
5/2/2022 13:44,170.8,282.8,395.7,381.3,139.1,314.8,374.2,521.3,81.927
5/2/2022 13:45,167.2,271.3,385.5,383.9,143.2,307.6,371.9,401.2,82.431
5/2/2022 13:46,165.2,276.8,382.6,374.6,140.3,312.5,363.2,397.3,82.179
5/2/2022 13:47,166.1,281.8,395.8,428.8,128.4,351.6,346.4,417,82.179
5/2/2022 13:48,166.3,275,392.2,377.2,146,369,302.4,392.6,82.494
5/2/2022 13:49,174.8,283.5,402.4,384.2,140.4,365.3,299.9,426.2,82.557
5/2/2022 13:50,166.5,265.3,388.7,380.5,146.2,376.6,305.3,406.5,82.431
5/2/2022 13:51,168.8,271.1,399.1,383.1,147.8,315.7,314.4,399.9,82.557
5/2/2022 13:52,159.1,278.8,401.1,385.1,128.3,316.4,298.9,401.4,82.494
5/2/2022 13:53,164.9,274.6,386.2,379.7,141.6,320.2,277.4,388.2,82.557
5/2/2022 13:54,160.2,284.6,393.4,381.7,126.2,312.5,284.2,402.5,82.873
5/2/2022 13:55,161.8,270.2,394.1,384.5,139.8,315.8,279.9,386.1,81.927
5/2/2022 13:56,165.8,273.1,397.9,395.7,143.8,329.5,299.9,425.4,81.8
5/2/2022 13:57,171,272.6,389.7,377.9,134,311.8,288,382.9,81.674
5/2/2022 13:58,171.4,277.2,408.3,379.8,132.2,306.4,295,396.7,81.359
5/2/2022 13:59,168.5,268.2,403.1,384.3,140.4,313.7,307,411.2,81.611
5/2/2022 14:00,164.1,271.3,408.2,378.2,141.3,310.9,307.1,408.6,81.927
5/2/2022 14:01,166.7,277.8,403.3,387.3,128,306.3,324.8,396.4,82.242
5/2/2022 14:02,164,281.6,410.6,385.5,130.6,305.4,362.5,427.2,82.242
5/2/2022 14:03,173.6,277.8,411.5,375.3,148.5,307.6,373.6,401.4,82.242
5/2/2022 14:04,173.1,272.3,414.3,385.1,150.1,313.6,396.5,445.6,82.431
5/2/2022 14:05,174.4,276.6,403.5,380.8,141.8,307.6,377.7,401.5,81.927
5/2/2022 14:06,173.5,282.8,397.8,381.7,150.3,312.2,382.2,429.6,82.431
5/2/2022 14:07,176.3,281.8,416.7,376.4,154,303.1,356.5,431.6,82.242
5/2/2022 14:08,172.2,277.3,405.5,386.5,141.3,343.6,316.2,534.1,82.116
5/2/2022 14:09,175.8,270.4,410.1,383.7,153.8,351.8,313.1,403.5,82.053
5/2/2022 14:10,178.3,285.5,406.8,383.8,140.7,373.2,313.4,406.8,82.179
5/2/2022 14:11,168.5,284.2,411,393.2,133.9,392.6,309.8,390.6,82.368
5/2/2022 14:12,178.1,272.1,386.7,386.1,149.3,331.8,308.3,395.3,83.188
5/2/2022 14:13,173.4,278.4,390.5,380.9,134.4,329.5,318.4,385.9,82.873
5/2/2022 14:14,169.7,282.1,395.3,423.2,140.7,324.3,329.5,479.9,83.125
5/2/2022 14:15,171.8,272,386,392.2,144.6,341,303.9,388.1,82.81
5/2/2022 14:16,182.7,270.7,386.1,388.1,156.5,339.5,316.3,398.5,82.116
5/2/2022 14:17,169.1,274.3,388.3,381.7,138.6,309.1,308.4,418.6,82.116
5/2/2022 14:18,172.6,273.7,392.6,385.3,144.8,302.9,322.9,393.4,82.116
5/2/2022 14:19,173,274.4,384.7,379.8,149.8,305.6,303.2,486,81.737
5/2/2022 14:20,179.9,282.1,400.1,419,154,305,297.8,405.5,82.053
5/2/2022 14:21,173.7,272.2,385,383.7,149.2,302.1,293.4,401.2,81.548
5/2/2022 14:22,176.5,271.1,403.8,396,150.8,304.3,303.4,392.2,80.917
5/2/2022 14:23,175.2,278.1,422.5,386.5,151.3,299.3,298.7,410.1,80.917
5/2/2022 14:24,174.1,281.2,418.4,438.6,143.4,310.4,296.7,389,80.602
5/2/2022 14:25,172.2,278.1,418.6,380,143.9,311.8,298.1,436,80.854
5/2/2022 14:26,178.2,269.2,417.3,389.1,156.1,312.4,306.2,392.9,81.548
5/2/2022 14:27,179.7,278.1,421.5,382.5,144.1,349.7,308.5,403.4,82.242
5/2/2022 14:27,177.2,281,408.7,386.8,155.1,357.6,322.4,402.8,81.864
5/2/2022 14:28,177,282.6,406.3,385.5,146,383.8,336.6,443.7,81.485
5/2/2022 14:29,171.6,275.7,411.1,385.7,139.8,374,334.5,409.1,81.422
5/2/2022 14:30,171.1,275,406.9,386.6,137.6,369.6,330,393.8,81.485
5/2/2022 14:31,172.6,278,410.4,383,134.9,305.1,317.1,402.8,81.044
5/2/2022 14:32,174.3,278,406.1,380.2,137.7,322.5,305,390.9,81.548
5/2/2022 14:33,167.2,276.1,408.6,380.6,146,326.8,299.4,412.8,82.053
5/2/2022 14:34,176.4,278.5,411.2,401.9,150.1,319.2,305.7,424.3,81.8
5/2/2022 14:35,171.6,276.4,407.5,438.4,133.9,314,300.8,402,81.864
5/2/2022 14:36,165.8,272.1,401.2,384.7,140,322.6,314.1,395,81.422
5/2/2022 14:37,172.7,283.2,409.8,392.7,136.3,300.4,318,413.5,80.854
5/2/2022 14:38,170.4,275.9,408.6,375.7,135.4,305.9,327,395.1,81.107
5/2/2022 14:39,167.4,275.5,429.8,379.3,146.9,307.8,315.4,408.7,80.602
5/2/2022 14:40,172.9,271.9,435.4,386.4,134.3,313.1,321.1,405.2,80.917
5/2/2022 14:41,179.1,270.7,435.8,438.5,158.1,302.9,323.1,391.8,81.17
5/2/2022 14:42,171.7,277.6,443.8,395.9,144.3,307.2,325.9,400.3,79.656
5/2/2022 14:43,177.4,268.5,456.2,387.1,148,311.3,357.7,410.1,78.962
5/2/2022 14:44,177,281.8,466.4,379.6,152,307.7,357.2,388.8,79.341
5/2/2022 14:45,178.7,278.2,470.4,378.9,142.5,305.3,391.4,432.4,79.467
5/2/2022 14:46,171,277.6,473.2,382.8,142.7,317.5,374.6,398.3,79.782
5/2/2022 14:47,172.5,281,466.2,381.5,144.8,316.8,371.3,410.3,79.908
5/2/2022 14:48,174.1,273.9,452.3,376.9,149.9,321,364.3,385.8,80.917
5/2/2022 14:49,180.7,275.1,430.5,376.9,143.1,314.5,299,412.8,81.485
5/2/2022 14:50,176.5,273.4,441.4,384.4,149.2,367.8,302.1,391.1,81.359
5/2/2022 14:51,173.7,282.2,433,380.3,153.5,346.8,291.6,399.8,81.044
5/2/2022 14:52,173.3,280.4,433.8,383.9,135.7,373.7,296.7,401.7,80.854
5/2/2022 14:53,165.4,275.2,422.7,414.4,144.3,382.5,297.3,531.3,80.224
5/2/2022 14:54,175.6,278.7,421.2,386.5,144.8,375.1,304.9,396.8,80.539
5/2/2022 14:55,174.6,268.5,427.3,390.3,150.8,314,295.1,416.3,81.296
5/2/2022 14:56,173.9,280.3,447.4,385.2,151,317.2,296.9,395.2,81.864
5/2/2022 14:57,176,274.4,414.8,382.5,145.9,322.9,300.4,399.1,80.476
5/2/2022 14:58,167.7,265.8,435.9,394.3,131.6,321.3,295.8,402.8,79.593
5/2/2022 14:59,174.8,279.6,450.8,390.3,136.6,321,304.8,430.3,79.025
5/2/2022 15:00,168.3,281.7,460.2,382.9,147.5,298.9,305.2,403.6,78.962
5/2/2022 15:01,178.4,282.7,451.2,382.4,143.9,313.4,297.9,414,79.404
5/2/2022 15:02,174.7,259.6,464.2,388.7,153.7,321.3,327.4,389.7,79.341
5/2/2022 15:03,181.8,269.5,450.7,389.2,161.4,307.3,362.7,401.8,80.602
5/2/2022 15:04,178,273.8,418.4,385.5,150.4,297.7,376.9,403.2,81.737
5/2/2022 15:05,177.7,281.4,407.9,392,139.9,304,371.3,405.8,82.053
5/2/2022 15:06,162.9,272.7,413.9,391.4,138.2,310.7,361.9,396.3,82.305
5/2/2022 15:07,174.7,267.2,411,388,141.1,307.3,360,395.5,82.494
5/2/2022 15:08,166.3,272.1,404.9,383.7,137.6,306,302.6,439.1,82.179
5/2/2022 15:09,175,275.6,402,406.8,152.4,361.3,297,398.3,82.179
5/2/2022 15:10,167.3,283.7,411.7,404.6,140.6,374.7,288.8,412,82.116
5/2/2022 15:11,174.4,277.8,402.1,385.3,137.1,382,302.5,396.5,81.927
5/2/2022 15:12,167.1,267.7,404.3,387.4,129.7,364.7,293.1,399.3,81.99
5/2/2022 15:13,168.5,275.3,400.7,399.9,144.2,319.5,298.7,390.8,82.305
5/2/2022 15:14,170.4,280.9,405.4,401,135.9,324.1,292.9,403.9,81.359
5/2/2022 15:15,166.2,270.1,407.8,381.9,145,320.1,288.4,402.9,81.422
5/2/2022 15:16,168.5,277.6,403.5,393.6,142.2,314.4,289.8,384.6,81.927
5/2/2022 15:17,168,264.7,402.7,389.8,146.7,321.8,287.3,392.3,81.927
5/2/2022 15:18,161.5,270.5,403.8,418,140.5,309.9,284.3,388.6,81.548
5/2/2022 15:19,171.2,272.2,398.4,387.5,138,304.7,287.7,442.2,82.179
5/2/2022 15:20,161.3,266.8,404.7,382.9,141,310.6,290.5,397.8,82.116
